id,created_by,created_date,updated_by,updated_date,client_annual_salary,client_hourly_rate,client_milage_rate,client_per_diem_rate,client_special_note,is_favourite,is_job_completed,job_accepted_date,job_applied_date,job_completion_date,status,t_sheet_job_id,t_sheet_worker_id,worker_annual_salary,worker_hourly_rate,worker_special_note,worker_tentative_start_date,job_detail_id,worker_id,worker_profile_id,associated_recruiter,intended_party,accepting_party,recruiter_margin,work_progress_percentage
4ba86da3-f62e-45db-b168-00d428f993aa,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 04:46:30,c0034241-97a3-4d0b-9e28-2749df940e97,2024-07-09 04:54:05,0,106.7,101,25,NULL,_binary '0',_binary '0',2024-07-09 04:54:03,2024-07-09 04:46:30,NULL,HIRED,88774878,2660740,0,106.7,NULL,NULL,b200e8ac-ef05-410a-bfb8-0b6c6506bf08,c0034241-97a3-4d0b-9e28-2749df940e97,e1e79a2e-481f-4f46-b8c8-2dbc6b3307c1,NULL,c0034241-97a3-4d0b-9e28-2749df940e97,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,1.00
4bea9253-9ea3-4ec0-927b-0a5bb968f1cb,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-20 09:36:23,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-20 09:36:23,0,12,0,24,NULL,_binary '0',_binary '0',NULL,2024-06-20 09:36:23,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,0db26a65-855d-4144-9675-529bd899b84b,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,61703f25-0098-4ed7-bc9f-e8f65e8953f8,NULL,NULL
4c74f3aa-d4f6-4b02-bdd9-f87b1cb4f578,b91189e3-47b3-44b1-a685-0252e97c7d1c,2023-08-02 10:15:29,89f1e714-f065-42a8-b5fd-6fa395263257,2023-08-02 10:30:22,0,28,2,3,NULL,_binary '0',_binary '0',2023-08-02 10:30:22,2023-08-02 10:15:29,NULL,HIRED,NULL,NULL,0,28,NULL,NULL,9b9b5143-a0ed-444c-9280-bc564df43998,8a251f2b-92ec-4363-ac52-5e59c5755d05,463cde2e-5f78-4296-ae3d-815ae2229db4,89f1e714-f065-42a8-b5fd-6fa395263257,b91189e3-47b3-44b1-a685-0252e97c7d1c,89f1e714-f065-42a8-b5fd-6fa395263257,NULL,0.00
4ceaa948-4889-4f83-91dd-32124223aa1f,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-15 07:27:13,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-21 04:43:36,0,45450,4540,440,NULL,_binary '0',_binary '0',NULL,2024-02-15 07:27:13,NULL,OFFER_REJECTED,NULL,NULL,0,0,NULL,NULL,08f1fb57-c46a-42c5-b38a-f4c05ba5e5e4,33b084f8-5018-401d-a23e-352419099be5,66e44dfa-d776-4b7f-92da-7dcaa8b6fa93,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,33b084f8-5018-401d-a23e-352419099be5,NULL,NULL
4d06e6a7-e03c-4110-ad9b-c987b1faa67e,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-23 11:52:47,1ec5afe3-043f-45dd-8f4c-7a84d55db398,2024-01-23 12:06:58,0,50,54,21,NULL,_binary '0',_binary '0',2024-01-23 12:06:46,2024-01-23 11:52:47,NULL,HIRED,36665964,2598658,0,0,NULL,NULL,f5b1ce67-7ba9-4273-b46c-be19cdbee1aa,1ec5afe3-043f-45dd-8f4c-7a84d55db398,885f9677-e48d-444a-bff6-4dc9e36dae00,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,3.00
4d6580c1-2937-46b2-bff9-eb4d41bcb22c,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-08-11 06:40:35,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-08-11 06:40:35,0,0.32,0,0,NULL,_binary '0',_binary '0',NULL,2023-08-11 06:40:35,NULL,TERMINATED,NULL,NULL,0,0,NULL,NULL,b1eabe48-ae2c-4a9c-bed7-8a5e65bf6887,03,01,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,03,NULL,0.00
4dd36b98-eeba-4ebb-bf58-b09655567595,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-19 04:36:48,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-06-19 04:47:23,0,100,0,0,NULL,_binary '0',_binary '0',2024-06-19 04:47:15,2024-06-19 04:36:48,NULL,HIRED,76669386,3865062,0,0,NULL,NULL,b4bbed65-7464-413f-a37c-b102d666b446,dd272510-abea-4d7c-989b-4bce3091cca2,cc70e1df-c27c-43c0-8f18-13952ecfcc44,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
50fcf0b1-985a-4ebe-8ca8-e0836193b691,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-02 06:25:10,97f643e5-b5b2-43a2-9c7a-ae9743219120,2024-04-02 06:35:12,0,70.2,65,25,NULL,_binary '0',_binary '0',2024-04-02 06:35:03,2024-04-02 06:25:10,NULL,HIRED,57785934,3813654,0,70.2,NULL,NULL,027f3513-ce7a-4d5d-8ff2-335435b19bc0,97f643e5-b5b2-43a2-9c7a-ae9743219120,599f96ec-f751-4212-a29b-af05113d0a5c,NULL,97f643e5-b5b2-43a2-9c7a-ae9743219120,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
52336539-210d-4b28-9efa-1e35661973c6,54fea194-4220-40ff-83dd-00c5a946dc25,2022-12-16 09:34:59,476dee15-d552-4120-b525-30cb64f97eee,2023-08-16 01:19:01,0,55,5,5,,_binary '0',_binary '0',2022-12-16 09:36:06,2022-12-16 09:35:24,NULL,TERMINATED,32485824,2070996,0,52.5,Hello grant me permission to work,2022-12-17 18:30:00,9bc5f2de-e363-4eda-b060-b5db7bc0bc69,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7,476dee15-d552-4120-b525-30cb64f97eee,476dee15-d552-4120-b525-30cb64f97eee,c8367fc3-d459-4b83-b48b-37521e6d4795,57.00,0.00
533849c3-1915-4e93-9159-e230b706d8f9,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-10 10:36:59,0c36a187-4358-49d8-96da-a03c74687490,2024-07-10 10:59:16,0,7929,45410,5250,NULL,_binary '0',_binary '0',2024-07-10 10:59:14,2024-07-10 10:36:59,NULL,HIRED,89462944,3827270,0,7929,NULL,NULL,67bd3bbe-0a5f-4667-ac3e-0cca69863c8f,0c36a187-4358-49d8-96da-a03c74687490,7f66224a-ff53-4606-94db-4a0471a7bed4,NULL,0c36a187-4358-49d8-96da-a03c74687490,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
534164bb-f405-4d0e-ad7a-4a49a72d78c5,9e11456c-f0f6-48c7-9cbf-6f4447379727,2023-07-13 07:23:22,9e11456c-f0f6-48c7-9cbf-6f4447379727,2023-07-13 07:23:51,0,0,0,0,NULL,_binary '0',_binary '0',NULL,2023-07-13 07:23:51,NULL,APPLIED,NULL,NULL,24343,0,NULL,2023-07-13 18:30:00,06992e39-cc82-4e8c-b435-54bc78a92282,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,NULL,NULL,NULL,0.00
54054a00-962b-42a1-ba99-b07119919da9,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-08-21 07:50:37,387fdf0c-e871-4984-8cb8-1e98a591b349,2023-08-21 08:02:55,0,45,0,0,NULL,_binary '0',_binary '0',2023-08-21 08:02:49,2023-08-21 07:50:36,NULL,HIRED,35213336,2542418,0,45,NULL,NULL,ac2c9231-ea56-4931-91ef-0c7d7d2258ec,4ff1f163-f4e9-4cbe-841b-0395e1658396,5752b966-5e40-4b84-9b4c-5589616bef11,387fdf0c-e871-4984-8cb8-1e98a591b349,387fdf0c-e871-4984-8cb8-1e98a591b349,19430a8c-6324-4105-8fc5-b7973e8f5d7f,29.00,0.00
55582d89-092a-47e2-85e6-75d2f8b4173a,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-13 06:51:03,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-13 06:51:03,0,51,0,0,NULL,_binary '0',_binary '0',NULL,2024-03-13 06:51:03,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,aad187d9-dcda-40f7-aad3-687bbe8b63c1,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,54fea194-4220-40ff-83dd-00c5a946dc25,NULL,NULL
56dcc8e6-e7ee-49f3-b48a-8a2977a24318,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-22 09:18:32,1ec5afe3-043f-45dd-8f4c-7a84d55db398,2024-02-22 09:23:13,654545444,0,0,0,NULL,_binary '0',_binary '',2024-02-22 09:22:00,2024-02-22 09:18:32,2024-02-22 09:23:13,HIRED,NULL,NULL,0,0,NULL,NULL,a141f5d9-1cf1-478b-80a8-fa6644d488b0,1ec5afe3-043f-45dd-8f4c-7a84d55db398,885f9677-e48d-444a-bff6-4dc9e36dae00,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
57034ad9-7689-482d-bb8f-69541607db77,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-05 10:19:29,9e11456c-f0f6-48c7-9cbf-6f4447379727,2024-02-20 04:39:02,0,1,0,0,NULL,_binary '0',_binary '',NULL,2023-12-05 10:19:29,2023-12-11 03:52:31,OFFER_REJECTED,NULL,NULL,0,0,NULL,NULL,d33094d0-4837-4763-8084-c1c708d4bc2f,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
57b0641c-5368-4e43-a079-8a2cd221628b,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-05-09 05:54:08,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-05-09 06:01:16,4600,0,0,0,NULL,_binary '0',_binary '0',2024-05-09 06:01:16,2024-05-09 05:54:08,NULL,HIRED,NULL,NULL,4600,0,NULL,NULL,d36a0d37-9337-4b5d-bd7a-ee819291835b,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,NULL
58731a06-d2fe-478a-ac01-ce00db90654c,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-12 11:31:16,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,2024-06-19 09:45:28,0,10,120,110,NULL,_binary '0',_binary '0',2024-06-19 09:45:24,2024-06-12 11:31:16,NULL,HIRED,74080990,3869510,0,0,NULL,NULL,d4d8a0fe-0557-4d2f-a386-b2e919571e4c,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
58a85c1f-083c-4624-a825-59a4020e4fba,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-26 04:28:13,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-26 04:28:13,0,100,0,0,NULL,_binary '0',_binary '0',NULL,2024-06-26 04:28:13,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,bda34d1d-1fec-4483-bece-31b1b8d66dfc,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
58c4064f-12fb-4fd9-bec0-55a891079411,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-19 11:06:04,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-19 11:17:44,0,10,0,0,NULL,_binary '0',_binary '0',NULL,2024-02-19 11:06:04,NULL,OFFER_REJECTED,NULL,NULL,0,0,NULL,NULL,b0a9be3f-c9a7-45c3-a263-86490762d5a5,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
596b2aac-a4e5-4cd9-842b-b9878c849635,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-08 00:48:44,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-08 00:48:46,0,100,50,20,NULL,_binary '0',_binary '0',NULL,2023-11-08 00:46:56,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,00a19bb0-189c-442e-afee-3eef3a97801c,374defaa-dea8-4779-b340-3fd43bcc9fef,5c473406-a07e-4493-b2fa-0fabba6740ef,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,374defaa-dea8-4779-b340-3fd43bcc9fef,NULL,NULL
59c4221a-2e13-473f-bc00-2923202ebd66,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-11-07 11:24:01,cdcebaae-d840-4378-9f18-ea917e497677,2023-11-07 08:41:48,0,168,10,10,NULL,_binary '0',_binary '0',2023-11-07 08:41:48,2023-11-07 11:24:01,NULL,TERMINATED,36015962,NULL,0,168,NULL,NULL,9f00d257-02d2-40f7-8258-224a8de70e8a,cdcebaae-d840-4378-9f18-ea917e497677,96909a2c-422b-44ce-bcc2-4235f8745313,NULL,cdcebaae-d840-4378-9f18-ea917e497677,19430a8c-6324-4105-8fc5-b7973e8f5d7f,NULL,NULL
5bb52996-ec5a-4cae-b0fe-7bef164af777,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-19 05:19:09,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-07-19 05:25:40,120,0,0,0,NULL,_binary '0',_binary '0',2024-07-19 05:25:40,2024-07-19 05:19:09,NULL,HIRED,NULL,NULL,120,0,NULL,NULL,66137bf1-7076-4a9b-b8b3-a110d67b8de7,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
5bc19e0e-b7c7-4157-adaa-50fe58dbadb9,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-08-11 08:56:24,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-12 11:11:11,0,55,1,15,NULL,_binary '0',_binary '0',NULL,2023-08-11 08:56:24,NULL,TERMINATED,NULL,NULL,0,0,NULL,NULL,b1eabe48-ae2c-4a9c-bed7-8a5e65bf6887,a877c83c-637c-4b7b-8e74-6705e8ca084d,efe8a6f2-4a56-4273-97f4-395058b3f422,18c191bf-3acf-42b7-a6f9-269d629dd762,c8367fc3-d459-4b83-b48b-37521e6d4795,18c191bf-3acf-42b7-a6f9-269d629dd762,NULL,0.00
5ced4988-3305-452c-9420-dabb6ca5ffef,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-14 06:20:46,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-06-14 06:31:54,0,4550,550,5.4,NULL,_binary '0',_binary '0',2024-06-14 06:31:48,2024-06-14 06:20:46,NULL,HIRED,75487304,3869510,0,0,NULL,NULL,10caf7a2-3661-495a-aa6f-8ce1d0d6f837,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
5e4e9eb9-01dd-4a0d-a23b-3568cb8edd79,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-19 04:30:49,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-04-19 04:42:23,0,208,120,50,NULL,_binary '0',_binary '0',2024-04-19 04:42:16,2024-04-19 04:30:49,NULL,HIRED,58796220,3869510,0,208,NULL,NULL,2ea1a183-ed28-41a2-9b92-43eae75e3f75,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,1.00
5ee0924c-37c0-45c2-acc1-96c7741e17ec,f0ff98fb-1811-4940-8054-c8b127ad6554,2024-07-10 06:03:14,a67a5cbd-c05f-40d6-b194-acad31f5ee97,2024-07-10 06:03:43,0,320,30,30,NULL,_binary '0',_binary '0',NULL,2024-07-10 06:03:14,NULL,OFFER_APPROVED,NULL,NULL,0,0,NULL,NULL,1a277d28-1af0-47fa-bb31-daab43bff839,a67a5cbd-c05f-40d6-b194-acad31f5ee97,28b3f4ec-3281-4653-a373-4969fb436aee,NULL,a67a5cbd-c05f-40d6-b194-acad31f5ee97,f0ff98fb-1811-4940-8054-c8b127ad6554,NULL,NULL
61fb4e0a-0962-4292-9a19-be879191ac67,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-19 04:54:45,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-06-19 05:01:33,0,500,100,600,NULL,_binary '0',_binary '0',2024-06-19 05:01:27,2024-06-19 04:54:45,NULL,HIRED,76669476,3869510,0,0,NULL,NULL,630cf651-bb81-4e17-b586-71370333468b,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
624ec2cb-7f16-468b-8fc6-836db5b277f9,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-19 05:34:48,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-19 10:47:35,0,14.29,40,60,NULL,_binary '0',_binary '0',NULL,2024-06-19 05:34:48,NULL,DECLINED,NULL,NULL,0,14.29,NULL,NULL,553fd55f-49e5-4d83-9774-c1ee55bf83f9,0c36a187-4358-49d8-96da-a03c74687490,7f66224a-ff53-4606-94db-4a0471a7bed4,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
63048cab-97f1-4171-af6f-837abff8a505,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-17 12:13:59,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-07-17 12:26:13,100,0,0,0,NULL,_binary '0',_binary '0',2024-07-17 12:26:13,2024-07-17 12:13:59,NULL,HIRED,NULL,NULL,100,0,NULL,NULL,fad81864-cc48-4e76-acdf-594c9508363c,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
639ce24e-b97f-4dd1-8032-4167f6546c3b,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-29 06:49:19,9e11456c-f0f6-48c7-9cbf-6f4447379727,2024-02-16 05:20:01,30,0,0,0,NULL,_binary '0',_binary '',2024-01-29 07:09:25,2024-01-29 06:49:19,2024-02-16 05:20:01,HIRED,NULL,NULL,30,0,NULL,NULL,1f47be18-0f31-4e1f-adff-d21ecdecc152,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,12.00
64b2e8fe-f996-43bb-8089-6b6245bc9403,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-29 04:25:14,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-29 04:25:14,0,64,0,61,NULL,_binary '0',_binary '0',NULL,2024-03-29 04:25:14,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,506cce63-663d-4390-b313-149cb5630551,ea8d9856-029d-4071-8305-def44004aca8,d2ea8245-a80f-4cc1-b2f7-2b60ee86e1a3,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,ea8d9856-029d-4071-8305-def44004aca8,NULL,NULL
65275de9-c360-4623-b8be-1e887aa7fc9a,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-08-08 12:56:55,90dfd38a-26c0-4af5-9b00-72e614d11753,2023-08-16 13:38:45,10,0,0,0,NULL,_binary '0',_binary '0',NULL,2023-08-08 12:56:55,NULL,TERMINATED,NULL,NULL,20,0,NULL,NULL,3292cfb9-6fe7-4a65-b387-0e9eeff69fac,992f7c4a-eff6-4332-b7ee-976cb5963a97,50a26bc7-6279-4d24-a092-4a613b23ad9f,90dfd38a-26c0-4af5-9b00-72e614d11753,90dfd38a-26c0-4af5-9b00-72e614d11753,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,0.00
659f250a-e25a-4892-b65c-4c58b21fe6fc,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-08-05 11:24:26,33b084f8-5018-401d-a23e-352419099be5,2024-08-05 07:08:17,110,0,0,0,NULL,_binary '0',_binary '0',2024-08-05 07:08:17,2024-08-05 11:24:26,NULL,HIRED,NULL,NULL,0,0,NULL,NULL,86bb53d8-36db-4f99-969b-fc618fe0a061,33b084f8-5018-401d-a23e-352419099be5,66e44dfa-d776-4b7f-92da-7dcaa8b6fa93,NULL,33b084f8-5018-401d-a23e-352419099be5,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
66061f3b-f0e1-48b1-b7e0-12e36794766b,4416aada-c580-4350-aed1-803fa7e7f93c,2025-04-16 06:29:32,4416aada-c580-4350-aed1-803fa7e7f93c,2025-04-16 07:03:23,0,0,0,0,NULL,_binary '0',_binary '0',NULL,2025-04-16 07:03:23,NULL,APPLIED,NULL,NULL,0,10,Test,2025-04-16 18:30:00,acafdca6-623f-4a89-b94c-728b87fbea97,4416aada-c580-4350-aed1-803fa7e7f93c,f02c8747-5f18-48bf-ad0a-327058e63f85,NULL,NULL,NULL,NULL,NULL
668e512c-67eb-4b30-95e6-96589f173cd7,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-14 06:33:05,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-18 09:09:33,0,10,10,10,NULL,_binary '0',_binary '0',NULL,2024-06-14 06:33:05,NULL,OFFER_NEGOTIATION,NULL,NULL,0,117.6,NULL,NULL,10caf7a2-3661-495a-aa6f-8ce1d0d6f837,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,61703f25-0098-4ed7-bc9f-e8f65e8953f8,NULL,NULL
680706fc-f7c1-48d4-9c9b-c077412899c3,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-08-20 07:13:46,9e11456c-f0f6-48c7-9cbf-6f4447379727,2024-08-20 07:14:42,10,0,0,0,NULL,_binary '0',_binary '0',NULL,2024-08-20 07:13:46,NULL,OFFER_APPROVED,NULL,NULL,0,0,NULL,NULL,3cd6fb2c-fe4e-47de-991f-f5ccbe135809,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
6813301a-d62e-4766-81fc-b7f5986c8571,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-24 05:14:36,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-24 05:38:48,0,10,20,30,NULL,_binary '0',_binary '0',NULL,2024-06-24 05:14:36,NULL,OFFER_REJECTED,NULL,NULL,0,0,NULL,NULL,351505fe-26ef-4c90-8db7-89724ab751ee,0c36a187-4358-49d8-96da-a03c74687490,7f66224a-ff53-4606-94db-4a0471a7bed4,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,0c36a187-4358-49d8-96da-a03c74687490,NULL,NULL
695df2a0-7386-4e83-884d-202bece4d278,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-05 10:12:22,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-07-05 10:13:36,1000,0,0,0,NULL,_binary '0',_binary '0',2024-07-05 10:13:36,2024-07-05 10:12:22,NULL,HIRED,NULL,NULL,0,0,NULL,NULL,2ca064e1-69e7-4214-be25-bf86b98a7859,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
6973bf8e-fedc-4ee3-9a4a-091ea2ed2419,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-13 05:44:05,33b084f8-5018-401d-a23e-352419099be5,2024-02-13 05:49:28,0,450,450,450,NULL,_binary '0',_binary '0',2024-02-10 05:49:20,2024-02-10 05:44:05,NULL,ACCEPTED,36865668,2647094,0,0,NULL,NULL,5a91462d-46f9-44d4-aadb-bc85c660455c,33b084f8-5018-401d-a23e-352419099be5,66e44dfa-d776-4b7f-92da-7dcaa8b6fa93,NULL,33b084f8-5018-401d-a23e-352419099be5,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,NULL
697d5d15-79c8-4486-a91c-2716d903a4f0,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-03 11:23:43,9e11456c-f0f6-48c7-9cbf-6f4447379727,2024-06-14 05:37:25,1500,0,0,0,NULL,_binary '0',_binary '0',NULL,2024-06-03 11:23:43,NULL,OFFER_NEGOTIATION,NULL,NULL,1800,0,NULL,NULL,0ecd582e-5e7d-4232-a40d-884d8aa66240,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
6a14d895-b47f-465b-ae8e-772221e3e02d,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-22 06:10:53,0c36a187-4358-49d8-96da-a03c74687490,2024-04-22 06:12:57,0,50,20,10,NULL,_binary '0',_binary '0',2024-04-22 06:12:50,2024-04-22 06:10:53,NULL,HIRED,58888390,3827270,0,0,NULL,NULL,1d4feae8-6fc0-499d-88ca-940e01c1012c,0c36a187-4358-49d8-96da-a03c74687490,7f66224a-ff53-4606-94db-4a0471a7bed4,NULL,0c36a187-4358-49d8-96da-a03c74687490,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,NULL
