id,created_by,created_date,updated_by,updated_date,city,cost,description,job_code,latitude,location,longitude,state,status,title,zip_code,assigned_to,project_id,supervisor,user_id,attachment_link,jobsite_type,annual_salary_from,annual_salary_to,estimated_start_date,hourly_rate_from,hourly_rate_to,is401kretirement,is_health_benifit,is_pay_for_milage,is_per_diem,is_relocation_benifit,is_yearly_bonus,job_type,last_saved_step,milage_rate,minimum_mile,no_of_opening_job,per_diem_rate,region,special_qualification,worker_margin,experience_id,job_title,jobsite_number
85f9c02d-ff28-473f-8893-bec643365dbe,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-23 09:45:29,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-24 04:52:24,Aaronsburg,0,Well cleaning site 1 Well cleaning site 1 1 Well cleaning site 1n1 Well cleaning site 1n1 Well cleaning site 1n1 Well cleaning site 11 Well cleaning site 11 Well cleaning site 11 Well cleaning site 11,1050,32.3182314,"Alabama, USA",-86.902298,Alabama,DRAFT,Well cleaning site 1,50041,NULL,d770c736-bb4e-43a2-a37c-8777b455a2b0,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,1009
8663a688-5791-409c-81fc-c8ed42b4ee36,NULL,2024-05-02 07:12:37,NULL,2024-05-02 07:12:59,Hyderabad,0,Development,12,17.4371604,"CCPX+VM6, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",78.4491409,Telangana,POSTED,Newproject,500016,NULL,3a9dc0a1-2eef-48f9-8533-7a399cd45c21,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-05-13 18:30:00,10,20,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,10,10,13,10,Ameerpet,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,91e9943d-03a2-4436-93d5-452ac58a7ec6,4977
868cdcda-0fec-408f-b977-45935801595a,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:25:33,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-04-17 11:03:31,Surat,156,prp test jobsite 2,222,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,IN_PROGRESS,prp test jobsite 2,39430,73c35bda-c637-4513-a758-b9491df12540,95651905-3055-4d23-8f64-8a4ab10f38ef,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,7208
86ab3a86-17bc-4a80-89fc-c8469d4660c3,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-31 10:14:41,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-31 10:25:40,Amsterdam,11,"Where does it come from?nContrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McC",Lsk5s,52.3406105,"Drie Burgpad 5, 1097 HK Amsterdam, Netherlands",4.9323735,Noord-Holland,COMPLETED,Javacode,1097 HK,c1e99329-85c4-457f-9e56-40760d57aff5,edcb04c9-7f9e-4c81-acab-82f806acf3ee,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,1490
86d37ba7-91dc-451f-8fa5-e420a45f34d6,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-01 11:19:28,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-01 11:21:38,Hyderabad,777,test,15652,17.4371604,"CCPX+VM6, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",78.4491409,Telangana,IN_PROGRESS,test withi full details,500016,73c35bda-c637-4513-a758-b9491df12540,7bc3892e-eb59-47dd-a30c-9275d6a95100,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,http://54.197.246.166:8200/#/client/post-project,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9501
86e06750-fc6a-4006-8b13-9affad489e73,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 03:53:43,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 04:36:12,Seattle,777,test,fg4,47.62352,"511 Queen Anne Ave N, Seattle, WA 98109, USA",-122.3571569,Washington,POSTED,Jobsite2,98109,NULL,c0376de1-efc6-4c63-9562-fc0e1187a505,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,5686
8725490c-e9e8-4ab4-8944-1a00d4e08d54,NULL,2024-04-24 09:46:10,NULL,2024-05-08 11:59:23,Adana,0,Test,A565,36.9914194,"Adana, Reşatbey, Seyhan/Adana, Türkiye",35.3308285,Adana,IN_PROGRESS,Test,5266,a877c83c-637c-4b7b-8e74-6705e8ca084d,c9fdbb51-211a-4e94-9d30-ecbca5d73c3d,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,1,0,0,2024-04-24 18:30:00,55,555,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,45,5000,1,95,North-West,,0,b6db52f0-eeda-467d-b8b3-efdde0ff5859,91e9943d-03a2-4436-93d5-452ac58a7ec6,3705
87664bdc-d820-408f-9e44-9008872037ad,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 10:12:50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-16 04:53:09,Toronto,1342,Description,df4,43.6558241,"900 Dufferin St, Toronto, ON M6H 4A9, Canada",-79.435698,Ontario,IN_PROGRESS,Test,M6H 4A9,73c35bda-c637-4513-a758-b9491df12540,3692b272-4f6f-410d-8f98-1baf450e02f0,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9417
876d21b5-6e30-492c-a9b4-952412c4ec13,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:02:28,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:10:07,Louisville,11,Test,S3,38.1706549,"600 Terminal Drive, Louisville, KY 40209, USA",-85.7307673,Kentucky,IN_PROGRESS,1Jobsite,40209,c1e99329-85c4-457f-9e56-40760d57aff5,ec95f6f5-436c-4f9c-929a-22e6f8d4d595,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3082
878eef72-781f-42c6-be24-4575c0a1d68d,NULL,2024-07-10 03:55:52,NULL,2024-07-31 10:45:43,Louisville,0,test,Lkd3,38.1706549,"600 Terminal Drive, Louisville, KY 40209, USA",-85.7307673,Kentucky,IN_PROGRESS,Julyweek2,40209,c0034241-97a3-4d0b-9e28-2749df940e97,b8ce622d-4c71-4a62-9b85-05a562ee131e,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,1,0,0,2024-07-23 18:30:00,100,200,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,30,12302,5,20,North-East,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,bf761909-f824-4a08-9ed4-c81524159420,2491
87a364a5-c7b2-4f94-8897-35d5bb8453e0,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-28 10:33:43,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-28 11:43:49,Big Sky,1039000,Expansion project adding 30MW capacity. Includes inverter installation and grid tie-ins.	,SV-P1-2025	,45.240696,"Solar Ranch Ln, Big Sky, MT 59730, USA",-111.2601464,Montana,IN_PROGRESS,Sun Valley - Phase 1 ,59730,2dc73d61-8642-42b9-bcea-817ee1d1abbf,5e4b099b-929c-4436-bfb0-a810ad2c367f,NULL,c0f385bf-790f-431d-8dc4-1bf83ba3a392,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,4228
8875dbd7-478f-4f8e-be38-cbf2f4fe6535,NULL,2024-06-14 09:05:09,NULL,2024-06-14 09:05:39,Abbotsford,0,Test,Sdf3,-7.5677579,"CRJ7+VHX, Jl. Slamet Riyadi, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141, Indonesia",110.8139886,Jawa Tengah,POSTED,Test qa,57141,NULL,bb6bbcce-927d-48e2-b75f-8e25c3433585,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-06-25 18:30:00,234,567,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,777,678,3,434,North-East,,0,46e16d41-a356-4a11-9581-d8321e2c9bd5,bf761909-f824-4a08-9ed4-c81524159420,4289
889ef1cd-f181-4b94-ad53-4ba25323191c,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 05:03:00,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-23 06:51:22,Makati,1111111111,Test,D14,14.5523286,"2/F Makati Central Square, 2130, Chino Roces Ave, Makati, 1230 Metro Manila, Philippines",121.0141505,Metro Manila,POSTED,Test,1230,NULL,cc5a0eac-5ea5-4933-a32a-9eeee062dcc9,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,2410
893103e0-261b-4512-aba5-3b35ac74cb8d,NULL,2024-01-31 07:01:48,NULL,2024-08-01 11:54:29,London,0,Second Hourly Jobsite,123,51.5072178,"London, UK",-0.1275862,England,POSTED,Second Hourly Jobsite,44144,NULL,88120d93-1af1-4fbc-bdaa-47fa5f817e0d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,10,12,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,2,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,bf761909-f824-4a08-9ed4-c81524159420,4588
8973af03-fccd-44c1-92c1-ceee8e74eab0,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:24:56,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-15 06:42:50,Surat,111,prp jobsite,111,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,POSTED,prp test jobsite 1,1236,NULL,250cbc36-2797-41b5-9e07-de39daf4cd60,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,6120
89ac8651-944c-4c8a-a9f2-4fae03b631ef,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-04-19 04:31:37,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-04-19 04:44:03,Hyderabad,444,tgvfgh,5445,17.4371604,"CCPX+VM6, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",78.4491409,Telangana,POSTED,ppp,500016,NULL,cc3c3cf5-bd8b-484e-ae85-0921a2f7fe8c,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,4854
89c31e40-66a5-4dc0-9b5d-dbbd5d1d157e,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-16 04:25:27,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-31 10:54:38,New York,1,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim ven",LDJW4,40.7709628,"1881 Broadway, New York, NY 10023, USA",-73.9824979,New York,COMPLETED,Testprojectbid,10023,c1e99329-85c4-457f-9e56-40760d57aff5,edd3bb43-c2de-4da6-a884-0e5b48a6851a,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,7982
89d57d2c-144b-4564-bd9e-858e79f89b96,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-14 12:58:55,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 03:54:41,Baton Rouge,0,Test,55,30.412035,"Baton Rouge, LA 70803, USA",-91.18381629999999,Louisiana,COPIED,fixedJobSwiggy,70803,NULL,9da004d7-73ff-45bb-9c01-f32b879ab8cf,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3344
8ac5548e-4728-4dcf-be80-bd74f0a34786,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-28 08:49:44,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-28 08:51:39,New York,165,test jobsite,5687,40.7549394,"45 E 45th St, New York, NY 10017, USA",-73.9772689,New York,IN_PROGRESS,prp fix rate job site 2,10017,a3d2b1e9-d64f-46b7-85f5-af83442a5547,da9ebcac-bd81-4e00-a8e8-25a9ffcc782f,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,2839
8acdf1e3-5d1b-4cdf-8a23-991aadff4f90,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:24:37,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-29 05:50:24,New York,0,First fix rate job site,1234,40.7127753,"New York, NY, USA",-74.0059728,New York,POSTED,First fix rate jobsite,39500,NULL,cd6db800-2db2-47d5-82ef-d2d257321f0d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,6177
8b032c42-222b-4ce4-ac78-3f06559ea3c4,NULL,2024-02-07 12:06:25,NULL,2024-04-16 06:21:56,Surat,0,PRP TEST H111,1112,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,POSTED,PRP TEST H111,95458,NULL,df575746-9eea-4781-93f7-84bf753330ff,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,1,0,0,2024-02-07 18:30:00,150,8950,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,5840,8540,454,96580,Adajan,,0,b6db52f0-eeda-467d-b8b3-efdde0ff5859,bf761909-f824-4a08-9ed4-c81524159420,7590
8b6322a9-d09c-4e76-8f66-08b0fac9a50d,NULL,2024-02-07 06:27:55,NULL,2024-02-07 07:18:56,Salt Lake City,0,"Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.nnThe standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.",D4,40.778402,"8th Avenue, C St E, Salt Lake City, UT 84143, USA",-111.87937,Utah,IN_PROGRESS,Job1hr,84143,54fea194-4220-40ff-83dd-00c5a946dc25,21ff4b09-09a7-4c5d-9933-b2270fc7b360,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-13 18:30:00,54,62.5,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,95.2,54525,5,55.6,North-West,,0,af59337e-2550-4365-ad92-7dbb94899108,31704d86-10cb-4e34-8da3-1d549fb79a03,4025
8b7a401b-4e77-4607-9132-9f6279658d3e,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-06-12 06:25:24,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-05 06:01:09,Amstelveen,11,Test,SD45,52.2805355,"Grutterij 26, 1185 ZW Amstelveen, Netherlands",4.834233999999999,Noord-Holland,IN_PROGRESS,TestJobsite,1185 ZW,8e9967a6-5915-45d4-a25e-11b1876d18df,a2e994de-b123-4031-8c8e-aa0e3f8dae1a,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,6449
8b833c8a-5c51-4bfa-844e-cf0c7ddcc8fb,NULL,2022-12-30 03:15:24,NULL,2022-12-30 03:15:37,Schaerbeek,0,JS2,123,50.86179629999999,"Rue du Progrès 123, 1030 Schaerbeek, Belgium",4.359988199999999,Bruxelles,POSTED,JS2,1030,NULL,df91d143-e7c6-41ab-b2f2-2acc7eb5ad77,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2022-12-30 18:30:00,5,10,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,12,5,2,5,North-East,MCA,0,46e16d41-a356-4a11-9581-d8321e2c9bd5,1c101cf7-db88-444a-a15b-1ed5001c1a7c,4355
8be2085d-6d4a-4d21-b035-e9a39235e2af,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:24:56,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-15 05:26:27,Surat,111,prp jobsite,111,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,COPIED,prp test jobsite 1,1236,NULL,6bc60a84-2443-40fd-a6ac-5bc415a72a87,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,8517
8be46fb7-e618-4003-9f9a-7795646d49f1,NULL,2023-12-05 05:08:18,NULL,2023-12-14 04:31:03,New Delhi,0,MCA,123,28.5733536,"Defence Colony, New Delhi, Delhi, India",77.2326497,Delhi,POSTED,project3 H jobsite1,12344,NULL,31581457-b2c0-46ed-afc3-2b2c76267872,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2023-12-05 18:30:00,120,140,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,10,10,12,10,Defence Colony,MCA,0,b6db52f0-eeda-467d-b8b3-efdde0ff5859,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,5805
8c0fd34d-84bd-450e-8b51-dd6252562f8f,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 04:39:03,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-04 08:52:52,Eglin Air Force Base,1122,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim ven",Vd5-1,30.4635583,"Eglin AFB, FL 32542, USA",-86.5533382,Florida,IN_PROGRESS,Dot net,32542,8e9967a6-5915-45d4-a25e-11b1876d18df,02b23843-8112-4d77-9167-21eaf22476e1,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,2289
8d22b333-67c1-4067-8905-96ac6ba83077,NULL,2024-02-09 10:41:37,NULL,2024-02-09 10:41:44,Abanda,0,test,af4,40.7116948,"697 Grand St, Brooklyn, NY 11211, USA",-73.94470059999999,New York,COMPLETED,hr based,11211,c1e99329-85c4-457f-9e56-40760d57aff5,07fa30eb-57d5-4657-80e8-e4cd64827993,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-15 18:30:00,2,5,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,4,0,Brooklyn,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,91e9943d-03a2-4436-93d5-452ac58a7ec6,3879
8de9f22c-2e02-4149-a41e-a5198667cf19,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 12:29:12,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-16 11:48:51,Louisville,777,testing,df54,38.1706549,"600 Terminal Drive, Louisville, KY 40209, USA",-85.7307673,Kentucky,IN_PROGRESS,tESTpROJECTjobsite,40209,a3d2b1e9-d64f-46b7-85f5-af83442a5547,fecf1973-9733-4200-9d33-a47ddf1b3d48,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,4995
8df0acad-8be9-40be-a80d-45dfba7648e4,NULL,2023-06-27 09:54:12,NULL,2023-06-27 10:12:42,Gerfalco,0,Card job 2,123,43.1467603,"58026 Gerfalco, Province of Grosseto, Italy",10.9782,Tuscany,IN_PROGRESS,Card job 2,58026,a3d2b1e9-d64f-46b7-85f5-af83442a5547,474cc5ba-a7dc-4df1-9c63-4c09489059a8,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2023-06-28 18:30:00,100,150,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,10,10,2,10,Mid-West,MCA,0,b6db52f0-eeda-467d-b8b3-efdde0ff5859,bf761909-f824-4a08-9ed4-c81524159420,9456
8e698040-bbda-4fb8-b4b8-08930ff22a0e,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-06 07:19:53,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-06 07:21:43,New Orleans,15,best job,2656,29.9430711,"945 Magazine St, New Orleans, LA 70130, USA",-90.07053169999999,Louisiana,POSTED,prp jobsite 23,70130,NULL,85657d4e-5c23-4e8c-a0a5-a8871d4f7fa1,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,1325
8e9aca25-7833-4846-abed-9cde87540a59,NULL,2024-05-28 04:03:40,NULL,2024-06-10 04:00:38,Hyderabad,0,dsf,1111,17.4371604,"CCPX+VM6, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",78.4491409,Telangana,POSTED,JobJunction hourly rate,500016,NULL,4cb983d1-9ed3-43e4-8b98-2f31e8705cdf,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-05-29 18:30:00,440,5250,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,40,540,111,50,Ameerpet,dfec,0,46e16d41-a356-4a11-9581-d8321e2c9bd5,91e9943d-03a2-4436-93d5-452ac58a7ec6,5882
8f2ce9f9-9150-457f-abac-4384dcf4bc73,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:26:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-05-13 09:49:13,Alabaster,15,Second Fix rate jobsite,9876,33.2442813,"Alabaster, AL, USA",-86.8163773,Alabama,POSTED,Second Fix rate jobsite,39544,NULL,c6ab4693-575b-45ce-b22a-94975432d694,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,7279
8f415744-527e-478c-b3d9-e435efedf39f,NULL,2024-01-31 07:01:48,NULL,2024-03-19 05:40:40,London,0,Second Hourly Jobsite,123,51.5072178,"London, UK",-0.1275862,England,POSTED,Second Hourly Jobsite,44144,NULL,f22efec8-7f00-4e5d-b144-724760c0142b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,10,12,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,2,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,bf761909-f824-4a08-9ed4-c81524159420,8413
8f55acfa-3654-49f7-bdf9-38c35d68b4bf,NULL,2024-02-09 05:03:10,NULL,2024-02-15 04:28:48,Dhahran,0,"Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old.",dg56,26.3070624,"Academic Belt Road, Dhahran 31261, Saudi Arabia",50.1458938,Eastern Province,POSTED,Product manager,31261,NULL,184fdc57-3da3-4a3b-a4e4-97aa2d103809,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-14 18:30:00,25,27,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,564,12550,8,654,North-East,,0,af59337e-2550-4365-ad92-7dbb94899108,21c77c81-aed7-4b2d-b5c5-487c5d913b37,9637
8f758e03-92ae-467d-b170-5e675630b0c4,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-07 03:57:36,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-07 03:58:25,Las Vegas,777,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type a",Ds5d,36.171563,"Las Vegas, NV, USA",-115.1391009,Nevada,IN_PROGRESS,Jobsite1,98989,a3d2b1e9-d64f-46b7-85f5-af83442a5547,91be303f-803b-41cd-afc2-db4880c1a51e,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,https://www.lipsum.com/,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,5872
