id,created_by,created_date,updated_by,updated_date,approved_date,billable_miles,mileage_description,non_billable_miles,overtime_hour,status,total_miles_travelled,tsheet_respose_id,week_end,week_start,work_date,work_description,work_hour,client_id,job_bid_detail_id,worker_id,jobsite_bid_detail_id,timezone
7dd757c9-bef8-4dc5-b23b-2a9b96d2b609,NULL,2023-01-10 04:49:07,NULL,2023-01-10 05:45:25,NULL,0,e. Travel – Material to Site;d. Travel – Site to Material,0,0,REQUESTED,0,274233764;274231194,2023-01-14 18:30:00,2023-01-08 18:30:00,2023-01-08 18:30:00,,1.23,c8367fc3-d459-4b83-b48b-37521e6d4795,3d2bd703-8b72-4b44-93d5-b5219f91a443,54fea194-4220-40ff-83dd-00c5a946dc25,NULL,NULL
7de53998-03f2-47c9-9579-a522fbb30963,NULL,2024-08-05 23:30:36,NULL,2024-08-09 06:30:05,NULL,0,,0,0,REQUESTED,0,156055998,2024-08-03 18:30:00,2024-07-28 18:30:00,2024-08-01 18:30:00,,0.18,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,66930344-a3db-41f3-b427-78c628212c20,Asia/Kolkata
7e32d99e-5b47-4a7c-81db-c937fd9c5059,NULL,2024-04-22 06:20:03,NULL,2024-04-25 09:29:18,2024-04-25 09:29:18,400,Travel - Start of the day,0,0,APPROVED,0,52798860,2024-04-28 00:00:00,2024-04-22 00:00:00,2024-04-22 00:00:00,aac,0.03,b91189e3-47b3-44b1-a685-0252e97c7d1c,6a14d895-b47f-465b-ae8e-772221e3e02d,0c36a187-4358-49d8-96da-a03c74687490,NULL,Asia/Kolkata
7f23364c-2f71-4dcd-bb53-e40aa47fb7c4,NULL,2023-01-24 13:00:02,NULL,2024-07-01 07:07:37,NULL,22,e. Travel – Material to Site,0,0,REJECTED,0,277937886,2023-01-29 00:00:00,2023-01-23 00:00:00,2023-01-24 00:00:00,,0.05,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,54fea194-4220-40ff-83dd-00c5a946dc25,dc9fcc16-29fb-4948-ac4d-993e7efadaaf,NULL
80054a0f-51e9-489e-a591-baf2cfc30eb5,NULL,2024-07-30 04:44:22,NULL,2024-08-05 23:30:15,NULL,0,,0,0,REQUESTED,0,154621760,2024-08-03 18:30:00,2024-07-28 18:30:00,2024-07-29 18:30:00,Testing docomo,0.03,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,df05790c-8f32-4d6f-8149-0befed271abf,Asia/Kolkata
80e86e1f-993e-4507-8cf5-5a3ed65e48b2,NULL,2024-06-14 06:05:02,NULL,2024-06-20 10:24:14,2024-06-20 10:24:14,1111,Travel - Start of the day,0,0,APPROVED,0,83263532,2024-06-16 00:00:00,2024-06-10 00:00:00,2024-06-14 00:00:00,test calculation of invoice,0.23,c8367fc3-d459-4b83-b48b-37521e6d4795,1728d338-9ffa-49d1-91c9-b8a865e5db28,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
811cbf1b-c621-4d72-8479-0158d77fb72a,NULL,2022-09-28 05:45:02,NULL,2022-12-19 04:09:39,2022-12-19 04:09:39,0,,0,0,APPROVED,0,250356256,2022-10-02 00:00:00,2022-09-26 00:00:00,2022-09-27 00:00:00,,0.68,c8367fc3-d459-4b83-b48b-37521e6d4795,fec6c828-f459-401e-ad18-983d479bb919,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
83d50500-d879-4a16-ac14-2b3462b465d3,NULL,2024-02-29 02:05:30,NULL,2024-03-06 06:05:28,NULL,2121,f. Per Diem – Travel into Market,0,0,REQUESTED,0,369228048,2024-03-02 18:30:00,2024-02-25 18:30:00,2024-02-27 18:30:00,,0.17,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,4a5d5957-632c-43b9-979c-6a3c384f4e13,c63eab75-8a51-410c-b5e4-9d7a744ed06a,NULL
84eacc01-5fcd-4737-9392-1fa0cd890a70,NULL,2024-02-29 13:30:04,NULL,2024-02-29 13:39:08,2024-02-29 13:39:08,52,c. Travel – Site to Site,0,0,APPROVED,0,369274284,2024-03-03 00:00:00,2024-02-26 00:00:00,2024-02-29 00:00:00,,0.08,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,aaf11faf-4c20-4f31-9a38-2f1ce3fed0f5,NULL
8558e6bd-9456-4725-8954-ab0b9f211c8f,NULL,2022-12-22 06:45:40,NULL,2022-12-22 07:55:33,NULL,23,f. Per Diem – Travel into Market,0,0,REQUESTED,0,270884286,2022-12-24 18:30:00,2022-12-18 18:30:00,2022-12-20 18:30:00,,0.6,c8367fc3-d459-4b83-b48b-37521e6d4795,52336539-210d-4b28-9efa-1e35661973c6,54fea194-4220-40ff-83dd-00c5a946dc25,NULL,NULL
85b764aa-83d0-4f03-848a-1a8b9a73ec73,NULL,2024-08-15 10:00:02,NULL,2024-08-15 23:00:02,NULL,0,,0,0,REQUESTED,0,157186444,2024-08-11 00:00:00,2024-08-05 00:00:00,2024-08-08 00:00:00,Automatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,9.38,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
870a8195-7df5-45fe-b016-2f5ea7c3c407,NULL,2024-05-09 07:00:13,NULL,2024-07-30 11:02:32,2024-07-30 11:02:32,20,Travel - Start of the day,0,0,APPROVED,0,55259238,2024-05-12 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,Work on 09-05-2024,0.17,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,df05790c-8f32-4d6f-8149-0befed271abf,Asia/Kolkata
87fd969e-fa1a-4277-bb27-1b91efded39d,NULL,2024-02-29 13:05:09,NULL,2024-06-20 11:28:29,2024-06-20 11:28:29,76,c. Travel – Site to Site;c. Travel – Site to Site;c. Travel – Site to Site,0,0,APPROVED,0,369239674;369240656;369240202,2024-03-03 00:00:00,2024-02-26 00:00:00,2024-02-29 00:00:00,,1.9,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,4b326de9-3b62-4136-bc4b-25601ceb7968,NULL
881c2dbf-6d00-4f24-badc-117ee0e75535,NULL,2024-08-16 00:30:37,NULL,2024-08-21 06:30:07,NULL,0,,0,0,REQUESTED,0,158261890,2024-08-17 18:30:00,2024-08-11 18:30:00,2024-08-13 18:30:00,Automatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
89237792-95cd-495b-bdef-e53b0449c83c,NULL,2024-07-30 05:35:21,NULL,2024-08-05 23:30:09,NULL,0,,0,0,REQUESTED,0,154625108,2024-08-03 18:30:00,2024-07-28 18:30:00,2024-07-29 18:30:00,,0.03,c8367fc3-d459-4b83-b48b-37521e6d4795,58731a06-d2fe-478a-ac01-ce00db90654c,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
89335810-e5e4-4436-865e-3c8279e554b3,NULL,2024-04-02 06:55:08,NULL,2024-04-18 08:54:59,2024-04-18 08:54:59,323,Travel - Start of the day;Travel - Start of the day;Travel - Start of the day,0,0,APPROVED,0,49468492;49468490;49467984,2024-04-07 00:00:00,2024-04-01 00:00:00,2024-04-02 00:00:00,login 3rd time ;login 2nd time;patilpau2501@gmail.com use 3 minit only,0.12,3f8eb79e-f046-4317-adee-7b916a3ee09e,f023c051-2514-4f34-a8ef-32a53367c967,0c36a187-4358-49d8-96da-a03c74687490,NULL,Asia/Kolkata
89835746-35e0-49bd-897d-eab1dd762eea,NULL,2023-02-06 12:00:03,NULL,2023-02-13 23:55:04,NULL,12,a. Travel – Start of Day,0,0,REQUESTED,0,280921996,2023-02-12 00:00:00,2023-02-06 00:00:00,2023-02-06 00:00:00,,0.85,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,54fea194-4220-40ff-83dd-00c5a946dc25,c3b3e877-6a8f-4c0e-9f61-956ed238695f,NULL
89b61362-9dbd-4d92-a80f-e95a4d5ea811,NULL,2024-08-02 11:00:08,NULL,2024-08-27 09:47:29,2024-08-27 09:47:29,0,,0,0,APPROVED,0,155866388,2024-08-04 00:00:00,2024-07-29 00:00:00,2024-08-01 00:00:00,,7.07,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,df05790c-8f32-4d6f-8149-0befed271abf,Asia/Kolkata
89de1c1c-7a29-40cb-b7f7-b41fdf85bb47,NULL,2022-11-22 00:35:37,NULL,2022-11-24 07:25:21,NULL,0,,0,0,REQUESTED,0,263698450,2022-11-26 18:30:00,2022-11-20 18:30:00,2022-11-20 18:30:00,,2.13,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,fcc891aa-e868-460b-bb03-a89bbfa180d1,NULL
89f0cd23-fa8b-46f8-9bdc-edb8e734e208,NULL,2024-06-19 05:50:04,NULL,2024-06-20 03:38:57,2024-06-20 03:38:57,1000,Travel - Start of the day,0,0,APPROVED,0,86758046,2024-06-23 00:00:00,2024-06-17 00:00:00,2024-06-19 00:00:00,19-6,0.17,c8367fc3-d459-4b83-b48b-37521e6d4795,61fb4e0a-0962-4292-9a19-be879191ac67,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
8b3072ce-5b5d-4000-8385-9041f8272c68,NULL,2023-04-11 11:15:01,NULL,2023-04-11 23:55:03,NULL,0,,0,160.735,REQUESTED,0,294620250,2023-04-09 00:00:00,2023-04-03 00:00:00,2023-04-06 00:00:00,,168.74,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,54fea194-4220-40ff-83dd-00c5a946dc25,cbdb1e63-6ebd-4a25-8e00-318b74b711f2,NULL
8b836898-03d2-43f6-9ab1-536fab31cf9a,NULL,2022-02-21 08:40:03,NULL,2022-02-28 23:55:04,NULL,0,,0,0,REQUESTED,0,195263162;195272212,2022-02-27 00:00:00,2022-02-21 00:00:00,2022-02-21 00:00:00,,0.32,c8367fc3-d459-4b83-b48b-37521e6d4795,9fbd5aac-c329-49d0-a9f7-0e6834db5274,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
8bf32c9b-a737-435d-99f8-e3d99e83b191,NULL,2024-03-13 05:10:10,NULL,2024-03-15 04:00:10,NULL,101010,e. Travel – Material to Site,0,0,REQUESTED,0,371991424,2024-03-16 18:30:00,2024-03-10 18:30:00,2024-03-12 18:30:00,,0.02,c8367fc3-d459-4b83-b48b-37521e6d4795,eb197157-a1d2-47d5-8f23-45f4bab3e471,1ec5afe3-043f-45dd-8f4c-7a84d55db398,NULL,NULL
8c17d877-fdfe-47ba-a6ef-aa0fc262dcdd,NULL,2024-01-23 07:17:02,NULL,2024-01-23 13:35:53,2024-01-23 13:35:53,0,,0,0,APPROVED,0,9174600,2024-01-20 00:00:00,2024-01-14 00:00:00,2024-01-19 00:00:00,,24,19430a8c-6324-4105-8fc5-b7973e8f5d7f,b555b560-3648-4cd9-923b-21fa4a90956c,8f1dd1d6-1764-4223-9c81-117250c9a119,NULL,NULL
8d6d3028-6030-4ef0-9550-3dafc9b00a96,NULL,2022-12-21 10:40:02,NULL,2024-03-29 09:15:38,NULL,0,f. Per Diem – Travel into Market,0,16,REJECTED,0,270884144,2022-12-25 00:00:00,2022-12-19 00:00:00,2022-12-19 00:00:00,,24,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,54fea194-4220-40ff-83dd-00c5a946dc25,c0568d0b-46ea-481b-ae4a-b9760c60b094,NULL
8de89a05-760f-48ec-a029-5ba5583802c4,NULL,2023-11-07 06:50:02,NULL,2023-11-13 23:55:01,2023-11-07 07:03:30,10,b. Travel – End of Day,0,0,REQUESTED,0,345305630,2023-11-12 00:00:00,2023-11-06 00:00:00,2023-11-06 00:00:00,,0.05,19430a8c-6324-4105-8fc5-b7973e8f5d7f,ab00e3a1-a87d-4703-89e2-08fd1ef4ff2c,1825fbea-7e33-498e-8cda-2020a840633a,NULL,NULL
93b54af7-4123-46f7-b2ec-6dba0d7f7536,NULL,2024-03-13 03:50:10,NULL,2024-03-15 04:00:12,NULL,202020,e. Travel – Material to Site;e. Travel – Material to Site,0,0,REQUESTED,0,371985566;371979764,2024-03-16 18:30:00,2024-03-10 18:30:00,2024-03-12 18:30:00,,0.05,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,71e5741e-0054-449c-8396-3e82e975cc88,NULL
94300769-1c6e-44fd-a2ed-52e1e1a321fe,NULL,2024-07-30 11:05:04,NULL,2024-08-06 23:00:02,NULL,0,,0,0,REQUESTED,0,154625108,2024-08-04 00:00:00,2024-07-29 00:00:00,2024-07-30 00:00:00,,0.03,c8367fc3-d459-4b83-b48b-37521e6d4795,58731a06-d2fe-478a-ac01-ce00db90654c,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
97281f6e-2615-49a5-92ef-ce0b6440725d,NULL,2024-01-23 07:15:53,NULL,2024-01-23 13:35:53,2024-01-23 13:35:53,0,,0,0,APPROVED,0,7759464,2024-01-20 00:00:00,2024-01-14 00:00:00,2024-01-17 00:00:00,,13.35,19430a8c-6324-4105-8fc5-b7973e8f5d7f,b555b560-3648-4cd9-923b-21fa4a90956c,8f1dd1d6-1764-4223-9c81-117250c9a119,NULL,NULL
975dce8e-56fd-43e3-8ec4-2f49b5e8e688,NULL,2023-02-02 13:40:02,NULL,2023-02-02 13:45:59,2023-02-02 13:45:59,0,,0,0,APPROVED,0,280237698,2023-02-05 00:00:00,2023-01-30 00:00:00,2023-02-02 00:00:00,,2.07,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,9a5b20e1-c4c5-47c7-b00b-53231eaa93c1,NULL
976c92e7-a64c-41d7-82a3-7c5334bfa580,NULL,2024-08-22 08:00:04,NULL,2024-08-27 11:00:35,2024-08-27 11:00:35,0,,0,0,APPROVED,0,159411886,2024-08-25 00:00:00,2024-08-19 00:00:00,2024-08-22 00:00:00,,0.08,b91189e3-47b3-44b1-a685-0252e97c7d1c,90fe97af-93ec-4d45-ad89-c00c07b47f81,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
97bd5de0-5456-4bf5-ba1a-5292d92f277f,NULL,2024-05-09 06:45:12,NULL,2024-07-19 06:36:20,2024-07-19 06:36:20,20,Travel - Start of the day,0,0,APPROVED,0,55259210,2024-05-12 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,,0.07,b91189e3-47b3-44b1-a685-0252e97c7d1c,3a921277-76d4-499e-8128-9e4aed570cfc,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
98b55792-f965-4b88-aa9b-5a9d7e18ae44,NULL,2024-03-29 04:15:15,NULL,2024-04-05 07:20:05,NULL,16335,Travel - Start of the day;Travel - Start of the day;Travel - Start of the day,0,0,REQUESTED,0,48924946;48940732;48924856,2024-03-30 18:30:00,2024-03-24 18:30:00,2024-03-28 18:30:00,ARTIFICIAL INTELLIGENCE ENGINEER 2nd time;ARTIFICIAL INTELLIGENCE ENGINEER job alext user,0.53,c8367fc3-d459-4b83-b48b-37521e6d4795,32e64b15-cb62-4895-b8d3-1c06bb207004,97f643e5-b5b2-43a2-9c7a-ae9743219120,NULL,Asia/Kolkata
98b9a1e6-27bc-4e51-96bc-e9be21a6dc88,NULL,2024-04-11 09:30:04,NULL,2024-05-16 11:04:39,NULL,540,Travel - Start of the day;Travel - Start of the day,0,0,REJECTED,0,51195504;51196514,2024-04-14 00:00:00,2024-04-08 00:00:00,2024-04-11 00:00:00,Testing;2nd clock in,8.23,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,0c36a187-4358-49d8-96da-a03c74687490,cd2bf9b7-d38a-45da-936b-b1f4e381339f,Asia/Kolkata
9943ede9-028d-4c71-b520-a906d59f46d0,NULL,2024-03-30 01:00:15,NULL,2024-04-05 07:20:07,NULL,10890,Travel - Start of the day;Travel - Start of the day,0,0,REQUESTED,0,48935546;48940806,2024-03-30 18:30:00,2024-03-24 18:30:00,2024-03-28 18:30:00,SUSTAINABILITY CONSULTANT JObsite,0.13,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,97f643e5-b5b2-43a2-9c7a-ae9743219120,4044c581-1d67-46a2-bd8e-b0b94808be36,Asia/Kolkata
99962e72-6298-43f6-8f16-3ebda057046f,NULL,2024-08-08 07:00:06,NULL,2024-08-15 23:00:01,NULL,0,,0,0,REQUESTED,0,157185238,2024-08-11 00:00:00,2024-08-05 00:00:00,2024-08-08 00:00:00,8-8,0.07,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,1a8d4903-30c0-4e93-93de-697c5663ec7d,Asia/Kolkata
99c026e9-be62-43fa-a833-0918072ef4b0,NULL,2024-07-30 09:25:04,NULL,2024-08-27 08:36:42,NULL,0,,0,0,REJECTED,0,154619964;154621624;154619990;154620922,2024-08-04 00:00:00,2024-07-29 00:00:00,2024-07-30 00:00:00,TESTING;this is job testing for job timesheet,0.17,b91189e3-47b3-44b1-a685-0252e97c7d1c,a00326ea-31ef-493b-a1d3-27bd6be9ae8c,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
99d54be1-47bc-4578-8248-5f842f7b4109,NULL,2024-05-03 05:25:15,NULL,2024-05-03 06:00:08,NULL,50,Travel - Start of the day,0,0,REQUESTED,0,54465568,2024-04-27 18:30:00,2024-04-21 18:30:00,2024-04-26 18:30:00,OTnAutomatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,b91189e3-47b3-44b1-a685-0252e97c7d1c,90fe97af-93ec-4d45-ad89-c00c07b47f81,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
9ae197f7-6e78-48ab-a2c0-dd0627ddee18,NULL,2024-03-30 01:00:59,NULL,2024-04-05 07:20:20,NULL,20,Travel - Start of the day,0,0,REQUESTED,0,49077194,2024-03-30 18:30:00,2024-03-24 18:30:00,2024-03-29 18:30:00,prp@test,1.15,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,97f643e5-b5b2-43a2-9c7a-ae9743219120,ee5ee7c9-7ae5-454a-8c5a-09c8e97ce9ae,Asia/Kolkata
9b18d176-f9a4-4ecc-ad90-f9ef2d33efcf,NULL,2024-03-13 11:55:03,NULL,2024-03-13 11:58:19,2024-03-13 11:58:19,101010,e. Travel – Material to Site,0,0,APPROVED,0,372009148,2024-03-17 00:00:00,2024-03-11 00:00:00,2024-03-13 00:00:00,,0.016666666666666666,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,53d3dd46-ee5c-4742-9dda-55ffefb43df7,NULL
9e4a407b-442a-4c4f-a7fb-534b9b98de40,NULL,2023-01-30 22:50:08,NULL,2023-01-31 03:20:08,NULL,33,e. Travel – Material to Site,0,0,REQUESTED,0,278222200,2023-01-28 18:30:00,2023-01-22 18:30:00,2023-01-23 18:30:00,Travelled a lot,0.07,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,762b805a-8376-463a-a943-ac6c97ae9d5d,NULL
9e914cdb-4505-4223-846f-2bb9aa1014fd,NULL,2024-04-12 05:45:05,NULL,2024-04-26 10:46:42,2024-04-26 10:46:42,7000,Travel - Start of the day,0,0,APPROVED,0,51383726,2024-04-14 00:00:00,2024-04-08 00:00:00,2024-04-12 00:00:00,Phase 1,0.1,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
9ecc8d73-9e29-4f11-873d-f2746fc1e974,NULL,2024-05-06 05:40:07,NULL,2024-07-19 06:36:20,2024-07-19 06:36:20,50,Travel - Start of the day,0,0,APPROVED,0,54689722,2024-05-12 00:00:00,2024-05-06 00:00:00,2024-05-06 00:00:00,6/5/24,0.08,b91189e3-47b3-44b1-a685-0252e97c7d1c,3a921277-76d4-499e-8128-9e4aed570cfc,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
a10263cd-5251-4108-aff1-92b2b9105d43,NULL,2024-07-30 10:25:05,NULL,2024-08-06 23:00:03,NULL,0,,0,0,REQUESTED,0,154621814;154623838,2024-08-04 00:00:00,2024-07-29 00:00:00,2024-07-30 00:00:00,testing job25n;30-07,0.07,c8367fc3-d459-4b83-b48b-37521e6d4795,bb0be8f4-50e5-44d2-b503-2c1872b98a60,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
a53f4a31-72de-4dc8-8181-6e650d48b1d5,NULL,2024-07-19 05:50:02,NULL,2024-07-22 03:52:17,2024-07-22 03:52:17,500,Travel - Start of the day,0,0,APPROVED,0,145582818,2024-07-21 00:00:00,2024-07-15 00:00:00,2024-07-19 00:00:00,,0.12,c8367fc3-d459-4b83-b48b-37521e6d4795,74384268-55aa-4958-a7b9-f219cc300063,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
a5a98eb6-3b30-4fc9-a246-02933c2d2227,NULL,2024-06-19 03:40:16,NULL,2024-06-26 07:15:04,NULL,1000,Travel - Start of the day,0,0,REQUESTED,0,86758046,2024-06-22 18:30:00,2024-06-16 18:30:00,2024-06-18 18:30:00,19-6,0.17,c8367fc3-d459-4b83-b48b-37521e6d4795,61fb4e0a-0962-4292-9a19-be879191ac67,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
a611b839-2967-437e-98c5-abd0c33427c3,NULL,2023-04-04 09:30:02,NULL,2024-02-02 03:56:25,2023-04-04 09:32:26,13,g. Per Diem - Travel out of Market,0,0,REJECTED,0,294615220,2023-04-09 00:00:00,2023-04-03 00:00:00,2023-04-04 00:00:00,,0.17,c8367fc3-d459-4b83-b48b-37521e6d4795,05f8d8d2-230e-4324-9b84-f961c384df3d,54fea194-4220-40ff-83dd-00c5a946dc25,NULL,NULL
a9a9f61d-e56f-42a5-90d8-c37074432810,NULL,2024-07-31 06:30:41,NULL,2024-08-05 23:30:24,NULL,0,,0,0,REQUESTED,0,155445878,2024-08-03 18:30:00,2024-07-28 18:30:00,2024-07-30 18:30:00,,0.02,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,66930344-a3db-41f3-b427-78c628212c20,Asia/Kolkata
a9e3ba4f-5fc2-4eee-b1b9-92a27044faa6,NULL,2024-07-30 10:15:04,NULL,2024-08-27 11:01:51,2024-08-27 11:01:51,0,,0,0,APPROVED,0,154620600;154620096;154620376,2024-08-04 00:00:00,2024-07-29 00:00:00,2024-07-30 00:00:00,WEB designer;TESTING,0.22,b91189e3-47b3-44b1-a685-0252e97c7d1c,3a921277-76d4-499e-8128-9e4aed570cfc,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
ab07debc-fcd1-49ec-bf07-a09a02ba8bbd,NULL,2024-08-05 23:30:29,NULL,2024-08-05 23:30:29,NULL,0,,0,0,REQUESTED,0,155866388,2024-08-03 18:30:00,2024-07-28 18:30:00,2024-07-31 18:30:00,,7.066666666666666,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,df05790c-8f32-4d6f-8149-0befed271abf,Asia/Kolkata
ab2261de-28a4-4a3c-996d-5055413b38e6,NULL,2024-04-01 00:55:25,NULL,2024-04-05 07:20:18,NULL,20,Travel - Start of the day,0,0,REQUESTED,0,49078084,2024-03-30 18:30:00,2024-03-24 18:30:00,2024-03-29 18:30:00,VANSHIKA LAD|1623|SUSTAINABILITY CONSULTANT 2 day,12.55,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,97f643e5-b5b2-43a2-9c7a-ae9743219120,4044c581-1d67-46a2-bd8e-b0b94808be36,Asia/Kolkata
ac06ed5a-6ea3-4d71-8983-3375f34832d0,NULL,2024-04-22 23:22:49,NULL,2024-04-22 23:22:49,NULL,400,Travel - Start of the day,0,0,REQUESTED,0,52800174,2024-04-27 18:30:00,2024-04-21 18:30:00,2024-04-21 18:30:00,AAC,0.08333333333333333,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,df05790c-8f32-4d6f-8149-0befed271abf,Asia/Kolkata
ac9a79a5-cfca-4c73-b474-8b1258cc8be8,NULL,2024-07-30 10:15:11,NULL,2024-08-27 09:47:29,2024-08-27 09:47:29,0,,0,0,APPROVED,0,154621760,2024-08-04 00:00:00,2024-07-29 00:00:00,2024-07-30 00:00:00,Testing docomo,0.03,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,df05790c-8f32-4d6f-8149-0befed271abf,Asia/Kolkata
acde3f84-b45f-49d5-9a63-5e5d0e153ade,NULL,2024-08-16 00:30:43,NULL,2024-08-21 23:30:07,NULL,0,,0,0,REQUESTED,0,158261892,2024-08-17 18:30:00,2024-08-11 18:30:00,2024-08-14 18:30:00,Automatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,14.67,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
adcb094b-8927-4c8b-8f6e-29853614af01,NULL,2022-01-21 06:01:04,NULL,2022-01-27 14:32:47,2022-01-27 14:32:47,0,,0,0,APPROVED,0,187479650,2022-01-23 00:00:00,2022-01-17 00:00:00,2022-01-20 00:00:00,,1.28,c8367fc3-d459-4b83-b48b-37521e6d4795,eabde091-bcc7-43a0-9c27-3beb549b87a8,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
ae4c1ab9-8b9a-4df2-af9c-7fec57b2d23b,NULL,2023-01-23 03:51:39,NULL,2023-01-23 08:20:23,NULL,35,d. Travel – Site to Material;f. Per Diem – Travel into Market,0,0,REQUESTED,0,277175230;277176336,2023-01-21 18:30:00,2023-01-15 18:30:00,2023-01-19 18:30:00,leaving,0.28,c8367fc3-d459-4b83-b48b-37521e6d4795,a2024da1-607a-41ac-89c3-76c4215554ea,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
ae6c92ad-89aa-48ae-b5d6-eab7b6a04780,NULL,2022-02-14 13:35:04,NULL,2023-08-31 12:34:34,2023-08-31 12:34:34,0,,0,0,APPROVED,0,193455356,2022-02-20 00:00:00,2022-02-14 00:00:00,2022-02-14 00:00:00,,1.75,c8367fc3-d459-4b83-b48b-37521e6d4795,eabde091-bcc7-43a0-9c27-3beb549b87a8,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
